   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       13    0.000    0.000    0.000    0.000 typeconv.py:22(convtypecode)
        1    0.000    0.000    0.000    0.000 typeconv.py:51(_oldtypecodes)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ufuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umfpack.py:242(Struct)
        1    0.000    0.000    0.000    0.000 umfpack.py:25(UmfpackWarning)
        1    0.000    0.000    0.000    0.000 umfpack.py:263(UmfpackContext)
        1    0.003    0.003    0.003    0.003 umfpack.py:6(<module>)
        1    0.000    0.000    0.003    0.003 universaldetector.py:127(close)
        1    0.000    0.000    0.037    0.037 universaldetector.py:29(<module>)
        1    0.000    0.000    0.000    0.000 universaldetector.py:44(UniversalDetector)
        1    0.000    0.000    0.023    0.023 universaldetector.py:45(__init__)
        2    0.000    0.000    0.000    0.000 universaldetector.py:52(reset)
        1    0.000    0.000    0.140    0.140 universaldetector.py:64(feed)
        1    0.000    0.000    0.000    0.000 urllib.py:1000(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:110(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:116(URLopener)
      485    0.023    0.000    0.033    0.000 urllib.py:1200(<genexpr>)
        1    0.007    0.007    0.043    0.043 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:610(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:851(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:946(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:975(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib.py:990(addinfo)
        1    0.000    0.000    0.000    0.000 urllib2.py:1072(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1090(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1102(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1211(HTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1219(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1226(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:1244(UnknownHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1308(FileHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1360(FTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:137(URLError)
        1    0.000    0.000    0.000    0.000 urllib2.py:1420(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:150(HTTPError)
        1    0.000    0.000    0.000    0.000 urllib2.py:197(Request)
        1    0.000    0.000    0.000    0.000 urllib2.py:311(OpenerDirector)
        1    0.000    0.000    0.000    0.000 urllib2.py:493(BaseHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:512(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:529(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:533(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:710(ProxyHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:753(HTTPPasswordMgr)
        1    0.020    0.020    0.167    0.167 urllib2.py:76(<module>)
        1    0.000    0.000    0.000    0.000 urllib2.py:817(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.050    0.050 urllib2.py:827(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:890(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:902(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:932(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urlparse.py:120(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:128(ParseResult)
        1    0.010    0.010    0.050    0.050 urlparse.py:29(<module>)
      485    0.013    0.000    0.017    0.000 urlparse.py:331(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
        1    0.000    0.000    0.000    0.000 utf8prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 utf8prober.py:36(UTF8Prober)
        1    0.000    0.000    0.000    0.000 utf8prober.py:37(__init__)
        2    0.000    0.000    0.000    0.000 utf8prober.py:42(reset)
        1    0.000    0.000    0.000    0.000 utf8prober.py:47(get_charset_name)
        1    0.003    0.003    0.007    0.007 utf8prober.py:50(feed)
        3    0.000    0.000    0.000    0.000 utf8prober.py:69(get_confidence)
        1    0.000    0.000    0.013    0.013 utf_8.py:15(decode)
        1    0.000    0.000    0.007    0.007 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1029(LazyEnumerate)
        1    0.000    0.000    0.000    0.000 util.py:1080(ParenWidget)
        1    0.000    0.000    0.000    0.000 util.py:11(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1134(BracketWidget)
        1    0.000    0.000    0.000    0.000 util.py:117(py26)
        1    0.000    0.000    0.000    0.000 util.py:1188(SequenceWidget)
        1    0.000    0.000    0.000    0.000 util.py:119(py27)
        2    0.003    0.002    0.180    0.090 util.py:12(<module>)
        1    0.000    0.000    0.000    0.000 util.py:127(Index)
        1    0.000    0.000    0.000    0.000 util.py:128(_DendrogramNode)
        1    0.000    0.000    0.000    0.000 util.py:1345(StackWidget)
        1    0.000    0.000    0.063    0.063 util.py:14(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1502(SpaceWidget)
        1    0.000    0.000    0.000    0.000 util.py:1556(ScrollWatcherWidget)
        1    0.000    0.000    0.000    0.000 util.py:1631(CanvasFrame)
        1    0.000    0.000    0.000    0.000 util.py:167(Dendrogram)
        1    0.000    0.000    0.000    0.000 util.py:17(LazyCorpusLoader)
        1    0.000    0.000    0.000    0.000 util.py:1847(ShowText)
        1    0.000    0.000    0.000    0.000 util.py:19(VectorSpaceClusterer)
        1    0.000    0.000    0.000    0.000 util.py:1927(EntryDialog)
        1    0.000    0.000    0.000    0.000 util.py:2001(ColorizedList)
        1    0.000    0.000    0.000    0.000 util.py:2262(MutableOptionMenu)
        2    0.017    0.008    0.020    0.010 util.py:275(transitive_closure)
       67    0.000    0.000    0.000    0.000 util.py:290(<lambda>)
       19    0.000    0.000    0.000    0.000 util.py:294(<genexpr>)
       19    0.000    0.000    0.000    0.000 util.py:296(<genexpr>)
        2    0.000    0.000    0.003    0.002 util.py:309(invert_graph)
        1    0.000    0.000    0.000    0.000 util.py:33(StreamBackedCorpusView)
       58    0.007    0.000    0.010    0.000 util.py:34(__init__)
        1    0.010    0.010    0.010    0.010 util.py:35(<module>)
        1    0.000    0.000    0.000    0.000 util.py:356(ConcatenatedCorpusView)
        1    0.000    0.000   33.203   33.203 util.py:42(__load)
        1    0.000    0.000    0.000    0.000 util.py:466(PickleCorpusView)
        1    0.000    0.000    0.000    0.000 util.py:48(CanvasWidget)
        1    0.000    0.000    0.000    0.000 util.py:50(ChunkScore)
        1    0.000    0.000    0.000    0.000 util.py:542(OrderedDict)
        1    0.000    0.000    0.000    0.000 util.py:633(AbstractLazySequence)
        1    0.000    0.000   33.203   33.203 util.py:67(__getattr__)
        1    0.000    0.000    0.000    0.000 util.py:706(TextWidget)
        1    0.000    0.000    0.000    0.000 util.py:765(LazySubsequence)
        1    0.000    0.000    0.000    0.000 util.py:773(SymbolWidget)
        3    0.157    0.052    1.097    0.366 util.py:8(<module>)
        1    0.000    0.000    0.000    0.000 util.py:805(LazyConcatenation)
        1    0.000    0.000    0.000    0.000 util.py:83(TestGrammar)
        1    0.000    0.000    0.000    0.000 util.py:852(LazyMap)
        1    0.000    0.000    0.000    0.000 util.py:867(AbstractContainerWidget)
        3    0.007    0.002    0.273    0.091 util.py:9(<module>)
        1    0.000    0.000    0.000    0.000 util.py:92(CutoffChecker)
        1    0.000    0.000    0.000    0.000 util.py:922(BoxWidget)
        1    0.000    0.000    0.000    0.000 util.py:975(OvalWidget)
        1    0.000    0.000    0.000    0.000 util.py:980(LazyZip)
        3    0.003    0.001    0.017    0.006 utils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 utils.py:108(__init__)
        8    0.003    0.000    0.003    0.000 utils.py:113(__call__)
      265    0.040    0.000    0.053    0.000 utils.py:127(gen_part)
        1    0.000    0.000    0.000    0.000 utils.py:1364(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1394(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1416(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1424(__enter__)
        1    0.000    0.000    0.000    0.000 utils.py:1440(__exit__)
        8    0.003    0.000    0.007    0.001 utils.py:157(deprecate)
        7    0.000    0.000    0.000    0.000 utils.py:26(benchmark)
        1    0.000    0.000    0.283    0.283 utils.py:27(wrapper)
        2    0.013    0.007    0.103    0.052 utils.py:3(<module>)
        1    0.000    0.000    0.203    0.203 utils.py:35(get_encoding)
        1    0.000    0.000    0.217    0.217 utils.py:38(tounicode)
        8    0.000    0.000    0.000    0.000 utils.py:93(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:97(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:988(SafeEval)
        1    0.000    0.000    0.083    0.083 verbnet.py:16(VerbnetCorpusReader)
        1    0.000    0.000    0.083    0.083 verbnet.py:8(<module>)
        2    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 viterbi.py:17(ViterbiParser)
        1    0.000    0.000    0.000    0.000 viterbi.py:9(<module>)
        1    0.000    0.000    0.003    0.003 vocabulary.py:1(<module>)
       28    0.003    0.000   33.313    1.190 vocabulary.py:21(word_lem)
       28    0.000    0.000    0.087    0.003 vocabulary.py:32(get_freq)
       28    0.000    0.000    0.070    0.002 vocabulary.py:38(get_us)
        5    0.003    0.001    0.030    0.006 vocabulary.py:41(get_K)
        2    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
        3    0.000    0.000    0.000    0.000 warnings.py:318(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:339(__enter__)
        3    0.000    0.000    0.000    0.000 warnings.py:355(__exit__)
        4    0.003    0.001    0.050    0.013 warnings.py:45(filterwarnings)
        2    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 weakref.py:243(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 weka.py:10(<module>)
        1    0.000    0.000    0.000    0.000 weka.py:214(ARFF_Formatter)
        1    0.000    0.000    0.000    0.000 weka.py:77(WekaClassifier)
        1    0.007    0.007    0.280    0.280 word_level.py:25(set_article)
        1    0.017    0.017   60.430   60.430 word_level.py:3(<module>)
        1    0.003    0.003    0.283    0.283 word_level.py:31(init_fi)
        6    0.000    0.000   33.440    5.573 word_level.py:54(decorate)
       60    0.010    0.000   33.440    0.557 word_level.py:58(mark)
        1    0.000    0.000    0.000    0.000 word_level.py:84(clo_target)
        1    0.003    0.003    0.003    0.003 wordfinder.py:11(<module>)
        1    0.000    0.000    0.000    0.000 wordlist.py:14(WordListCorpusReader)
        1    0.000    0.000    0.000    0.000 wordlist.py:27(SwadeshCorpusReader)
        1    0.000    0.000    0.000    0.000 wordlist.py:9(<module>)
        1    0.000    0.000    0.000    0.000 wordnet.py:11(<module>)
        1    0.000    0.000    0.000    0.000 wordnet.py:12(WordNetLemmatizer)
       28    0.003    0.000    0.013    0.000 wordnet.py:1371(_morphy)
       26    0.003    0.000    0.007    0.000 wordnet.py:1382(apply_rules)
       28    0.000    0.000    0.003    0.000 wordnet.py:1388(filter_forms)
        1    0.000    0.000    0.000    0.000 wordnet.py:1483(WordNetICCorpusReader)
        1    0.000    0.000    0.000    0.000 wordnet.py:163(Lemma)
        1    0.000    0.000    0.000    0.000 wordnet.py:248(Synset)
        1    0.000    0.000    0.000    0.000 wordnet.py:33(__init__)
       28    0.000    0.000   33.217    1.186 wordnet.py:36(lemmatize)
        1    0.000    0.000    0.000    0.000 wordnet.py:822(WordNetCorpusReader)
        6    0.000    0.000    0.000    0.000 wordnet.py:839(<genexpr>)
        1    0.010    0.010   33.167   33.167 wordnet.py:849(__init__)
        1   21.287   21.287   32.830   32.830 wordnet.py:891(_load_lemma_pos_offset_map)
        1    0.000    0.000    0.000    0.000 wordnet.py:9(<module>)
        1    0.000    0.000    0.000    0.000 wordnet.py:90(WordNetError)
        1    0.183    0.183    0.327    0.327 wordnet.py:934(_load_exception_map)
        1    0.000    0.000    0.000    0.000 wordnet.py:94(_WordNetObject)
        1    0.000    0.000    0.260    0.260 xmldocs.py:12(<module>)
        1    0.000    0.000    0.000    0.000 xmldocs.py:27(XMLCorpusReader)
        1    0.000    0.000    0.260    0.260 xmldocs.py:81(XMLCorpusView)
        1    0.000    0.000    0.000    0.000 xmlreader.py:11(XMLReader)
        1    0.000    0.000    0.000    0.000 xmlreader.py:163(Locator)
        1    0.000    0.000    0.000    0.000 xmlreader.py:187(InputSource)
        1    0.003    0.003    0.003    0.003 xmlreader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 xmlreader.py:276(AttributesImpl)
        1    0.000    0.000    0.000    0.000 xmlreader.py:341(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 xmlreader.py:91(IncrementalParser)
        4    0.000    0.000    0.000    0.000 yamltags.py:20(metaloader)
        2    0.000    0.000    0.000    0.000 yamltags.py:26(register_tag)
        1    0.000    0.000    0.697    0.697 yamltags.py:8(<module>)
        1    0.000    0.000    0.000    0.000 ycoe.py:125(YCOEParseCorpusReader)
        1    0.000    0.000    0.000    0.000 ycoe.py:133(YCOETaggedCorpusReader)
        1    0.003    0.003    0.003    0.003 ycoe.py:20(<module>)
        1    0.000    0.000    0.000    0.000 ycoe.py:33(YCOECorpusReader)
        1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:21(RootResults)
       30    0.000    0.000    0.000    0.000 zipfile.py:1243(__del__)
       60    0.003    0.000    0.013    0.000 zipfile.py:1247(close)
        1    0.000    0.000    0.000    0.000 zipfile.py:1353(PyZipFile)
